Date_Observed,Proposal_ID,Target_ID,ra,dec,Observation_ID,Instrument,Time_Observed,SIMBAD_Name,Source_Type
2021-01-30,A10_115,T03,191.28258300000002,45.44025,A10_115T03_9000004142::Y CVn,uvit1,10:17:35,V* Y CVn,C*
2021-01-30,A10_064,T01,35.3775,39.366111,A10_064T01_9000004144::arp 273,uvit1,17:02:52,[T2015] nest 201849,PairG
2021-02-02,A10_082,T04,241.110625,40.683042,A10_082T04_9000004150::NGC 6058,uvit1,21:11:43,NGC  6058,PN
2021-02-03,A10_123,T08,197.749458,51.487233,A10_123T08_9000004152::BCD_T8,uvit1,16:39:35,0.0,0.0
2021-02-04,A10_048,T03,197.20291699999999,-6.7775,A10_048T03_9000004154::NGC 4981,uvit1,11:55:28,NGC  4981,GinGroup
2021-02-05,A10_073,T06,99.135417,35.595361,A10_073T06_9000004156::V647 Aur,sxt,15:40:41,V* V647 Aur,XB
2021-02-06,A10_073,T06,99.135417,35.595361,A10_073T06_9000004156::V647 Aur,sxt,06:21:53,V* V647 Aur,XB
2021-02-07,A10_103,T04,114.535292,38.882444,A10_103T04_9000004158::NGC 2419,uvit1,12:56:35,Cl* NGC 2419    BSS     159,BlueStraggler
2021-02-08,A10_123,T02,129.684375,43.372275,A10_123T02_9000004160::BCD_T2,uvit1,13:18:01,TYC 2981-473-1,Star
2021-02-10,C05_019,T04,237.391917,70.348089,C05_019T04_9000004162::Blank Sky-8,laxpc2,01:17:22,0.0,0.0
2021-02-11,A10_094,T20,84.395425,-70.194733,A10_094T20_9000004164::LMC-20,uvit1,09:39:06,OGLE LMC-SC16 236301,RRLyr
2021-02-11,A10_094,T21,85.45755600000001,-70.170906,A10_094T21_9000004166::LMC-21,uvit1,11:36:03,2MASS J05415075-7009394,LPV*
2021-02-11,A10_094,T22,86.516968,-70.140823,A10_094T22_9000004168::LMC-22,uvit1,13:04:23,2MASS J05460021-7008211,LPV*
2021-02-11,A10_097,T04,162.097917,-25.162056,A10_097T04_9000004170::NGC 3393,uvit1,14:56:52,[SUA2001] J104823.500-250942.98,Radio
2021-02-12,A10_094,T19,83.331199,-70.212284,A10_094T19_9000004172::LMC-19,uvit1,11:28:05,OGLE LMC-LPV-68873,LPV*
2021-02-12,A10_094,T18,82.265509,-70.223543,A10_094T18_9000004174::LMC-18,uvit1,13:22:09,OGLE LMC-SC3 233728,RRLyr
2021-02-12,A10_094,T17,81.198998,-70.228499,A10_094T17_9000004176::LMC-17,uvit1,15:07:09,2MASS J05244964-7013275,LPV*
2021-02-12,A10_115,T01,94.992575,-10.637417,A10_115T01_9000004178::HD44179,uvit1,16:42:43,HD  44179,post-AGB*
2021-02-13,T03_275,T01,255.705667,-48.789667,T03_275T01_9000004180::GX339-4,laxpc1,00:55:21,V* V821 Ara,HMXB
2021-02-13,A10_063,T01,211.591208,22.396254000000003,A10_063T01_9000004182::PG 1404+226,sxt,20:41:58,2MASX J14062191+2223462,Seyfert_1
2021-02-15,A10_099,T01,193.051921,-13.41472,A10_099T01_9000004184::NGC 4748,uvit1,12:38:56,NGC  4748,Seyfert_1
2021-02-19,A10_021,T08,191.8,13.900356,A10_021T08_9000004186::NGC 4689,uvit1,12:26:51,0.0,0.0
2021-02-19,A10_048,T07,186.481667,18.213889,A10_048T07_9000004188::NGC 4394,uvit1,17:05:36,NGC  4394,GinPair
2021-02-20,A10_053,T19,49.897333,-32.846167,A10_053T19_9000004190::BMP19,uvit1,16:34:08,CD-33  1173,Pec*
2021-02-20,A10_053,T34,48.724083,-14.731889,A10_053T34_9000004192::BMP40,uvit1,19:08:39,LP  772-81,PM*
2021-02-21,A10_053,T41,112.67270800000001,24.085167000000002,A10_053T41_9000004194::BMP49,uvit1,04:53:23,BD+24  1676,PM*
2021-02-21,A10_094,T71,87.203075,-68.88940799999999,A10_094T71_9000004196::LMC-71,uvit1,08:14:46,HD 270171,Star
2021-02-21,A10_053,T43,205.43575,47.690694,A10_053T43_9000004198::BMP51,uvit1,10:23:24,TYC 3466-1150-1,Pec*
2021-02-21,A10_102,T02,258.537667,58.818389,A10_102T02_9000004200::J171409d04p584906d2,uvit1,13:05:04,UGC 10774,LINER
2021-02-23,T03_272,T01,239.45416699999998,-54.415,T03_272T01_9000004204::2S 1553-542,laxpc2,04:06:40,2S 1553-542,HMXB
2021-02-24,A10_115,T01,94.992575,-10.637417,A10_115T01_9000004206::HD44179,uvit1,05:13:31,HD  44179,post-AGB*
2021-02-24,A10_045,T08,220.329917,7.792994,A10_045T08_9000004208::LEDA 84268,uvit1,14:31:05,LEDA   84268,Galaxy
2021-02-26,A10_021,T10,287.442083,-63.857528,A10_021T10_9000004210::NGC 6744,uvit1,06:53:20,NGC  6744,GinGroup
2021-02-26,A10_050,T01,272.68275,-27.963917,A10_050T01_9000004212::AS281,uvit1,18:20:25,EM* AS  281,Symbiotic*
2021-02-28,A10_083,T01,274.281375,-56.02335600000001,A10_083T01_9000004214::QV Tel (HR 6819),laxpc2,09:13:48,HD 167128,Be*
2021-02-28,A10_050,T03,272.462708,-27.766858000000003,A10_050T03_9000004216::IRAS 18067-2746,uvit1,17:31:31,IRAS 18067-2746,Em*
2021-03-02,T03_279,T01,255.705754,-48.789767,T03_279T01_9000004218::GX339-4,sxt,01:04:04,V* V821 Ara,HMXB
2021-03-04,A10_102,T11,246.416125,40.801167,A10_102T11_9000004220::J162539d87p404804d2,uvit1,20:37:17,2MASS J16253988+4048041,AGN
2021-03-05,T03_280,T01,255.75426099999999,-48.604031,T03_280T01_9000004222::gx339-4_1,uvit1,01:12:00,0.0,0.0
2021-03-05,T03_281,T01,255.98133199999998,-48.73965,T03_281T01_9000004224::gx339-4_2,uvit1,09:11:30,3FGL J1703.9-4843,gamma
2021-03-05,T03_282,T01,255.899417,-48.972778999999996,T03_282T01_9000004226::gx339-4_3,uvit1,10:53:36,0.0,0.0
2021-03-05,A10_101,T19,226.004975,10.437716,A10_101T19_9000004228::PG 1501+106,uvit1,12:39:46,Mrk  841,Seyfert_1
2021-03-06,A10_102,T11,246.416125,40.801167,A10_102T11_9000004230::J162539d87p404804d2,uvit1,16:05:34,2MASS J16253988+4048041,AGN
2021-03-07,A10_102,T05,241.382667,17.80725,A10_102T05_9000004232::J160531d84p174826d1,uvit1,18:11:13,2XMM J160531.8+174825,Seyfert_1
2021-03-08,A10_110,T02,203.100833,11.106389,A10_110T02_9000004234::MRK 789,uvit1,23:29:58,Mrk  789,AGN
2021-03-09,A10_094,T01,76.339345,-70.477508,A10_094T01_9000004236::LMC-01,uvit1,20:31:16,OGLE LMC-RRLYR-4565,RRLyr
2021-03-09,A10_094,T02,77.41749899999999,-70.50125,A10_094T02_9000004238::LMC-02,uvit1,22:10:38,OGLE LMC-ECL-8900,EB*
2021-03-10,A10_102,T08,138.603125,11.940417,A10_102T08_9000004240::J091424d75p115625d5,uvit1,01:39:41,2MASS J09142473+1156255,Seyfert_2
2021-03-10,A10_102,T09,120.99983300000001,9.979667,A10_102T09_9000004242::J080359d96p095846d8,uvit1,20:46:22,2MASS J08035997+0958469,Seyfert_2
2021-03-11,A10_094,T05,80.66219,-70.53416899999999,A10_094T05_9000004244::LMC-05,uvit1,19:50:13,OGLE LMC-ECL-14091,EB*
2021-03-11,A10_064,T03,289.625,-60.498889,A10_064T03_9000004246::VV 304,uvit1,21:17:12,UCAC2   5473773,Star
2021-03-13,A10_094,T06,81.744937,-70.53233900000001,A10_094T06_9000004248::LMC-06,uvit1,01:50:16,EROS2-star lm058-0m-14466,LPV*
